,ID,Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Jersey Number,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
720,137351,34,79.0,79,2.0,3.0,3.0,10.0,73.0,52.0,52.0,82.0,58.0,74.0,62.0,70.0,82.0,80.0,53.0,43.0,71.0,81.0,75.0,68.0,78.0,72.0,67.0,44.0,67.0,87.0,58.0,80.0,62.0,84.0,72.0,75.0,74.0,7.0,9.0,7.0,9.0,9.0
721,124375,32,79.0,79,2.0,3.0,3.0,17.0,68.0,82.0,72.0,66.0,77.0,69.0,60.0,70.0,60.0,69.0,81.0,79.0,72.0,81.0,48.0,85.0,66.0,69.0,79.0,74.0,85.0,33.0,85.0,64.0,79.0,71.0,29.0,29.0,26.0,14.0,15.0,11.0,8.0,12.0
722,121933,33,79.0,79,2.0,3.0,1.0,1.0,13.0,14.0,10.0,39.0,18.0,13.0,12.0,13.0,36.0,20.0,42.0,32.0,49.0,80.0,43.0,23.0,69.0,22.0,66.0,14.0,25.0,17.0,7.0,38.0,21.0,49.0,9.0,12.0,13.0,78.0,77.0,70.0,81.0,79.0
723,108080,34,79.0,79,3.0,3.0,3.0,2.0,78.0,45.0,70.0,77.0,62.0,76.0,68.0,66.0,70.0,76.0,65.0,69.0,73.0,79.0,77.0,74.0,73.0,76.0,70.0,68.0,82.0,82.0,66.0,62.0,64.0,80.0,78.0,80.0,80.0,4.0,3.0,2.0,3.0,2.0
724,53050,34,79.0,79,3.0,3.0,3.0,10.0,58.0,80.0,92.0,72.0,76.0,72.0,64.0,44.0,55.0,74.0,67.0,70.0,65.0,76.0,52.0,78.0,76.0,57.0,82.0,66.0,70.0,31.0,78.0,76.0,79.0,84.0,25.0,25.0,19.0,13.0,9.0,12.0,9.0,13.0
725,80,37,79.0,79,2.0,4.0,4.0,5.0,80.0,68.0,43.0,86.0,69.0,78.0,83.0,80.0,87.0,82.0,54.0,38.0,68.0,73.0,81.0,77.0,72.0,61.0,65.0,76.0,87.0,66.0,63.0,86.0,85.0,80.0,65.0,67.0,60.0,7.0,11.0,7.0,14.0,8.0
726,242348,24,78.0,83,1.0,3.0,3.0,16.0,36.0,86.0,76.0,74.0,73.0,79.0,60.0,53.0,35.0,81.0,63.0,66.0,60.0,78.0,57.0,78.0,68.0,60.0,61.0,80.0,38.0,11.0,75.0,60.0,77.0,70.0,55.0,12.0,16.0,7.0,13.0,13.0,15.0,6.0
727,240130,20,78.0,87,1.0,2.0,2.0,3.0,72.0,48.0,75.0,67.0,34.0,68.0,58.0,40.0,58.0,70.0,77.0,78.0,75.0,76.0,67.0,62.0,86.0,85.0,76.0,42.0,83.0,74.0,59.0,59.0,60.0,68.0,76.0,82.0,78.0,11.0,8.0,15.0,12.0,15.0
728,235805,20,78.0,87,2.0,4.0,4.0,14.0,70.0,70.0,50.0,75.0,68.0,83.0,74.0,48.0,60.0,80.0,86.0,84.0,86.0,76.0,77.0,81.0,55.0,78.0,64.0,78.0,62.0,30.0,76.0,71.0,62.0,76.0,65.0,34.0,34.0,6.0,7.0,8.0,9.0,7.0
729,235374,24,78.0,81,1.0,3.0,3.0,29.0,78.0,66.0,44.0,78.0,58.0,79.0,65.0,57.0,74.0,79.0,84.0,79.0,75.0,75.0,70.0,53.0,36.0,78.0,49.0,57.0,53.0,53.0,73.0,72.0,58.0,73.0,58.0,51.0,42.0,14.0,6.0,11.0,5.0,11.0
730,235212,19,78.0,86,1.0,2.0,3.0,5.0,76.0,59.0,64.0,77.0,48.0,78.0,65.0,55.0,68.0,78.0,89.0,91.0,75.0,77.0,75.0,75.0,69.0,84.0,73.0,62.0,67.0,71.0,71.0,63.0,46.0,72.0,74.0,73.0,75.0,10.0,8.0,14.0,6.0,8.0
731,232862,23,78.0,84,1.0,4.0,4.0,10.0,66.0,73.0,40.0,75.0,76.0,83.0,80.0,64.0,68.0,78.0,93.0,91.0,94.0,77.0,95.0,77.0,70.0,88.0,34.0,71.0,55.0,43.0,75.0,75.0,64.0,81.0,28.0,41.0,36.0,7.0,10.0,10.0,8.0,6.0
732,232432,20,78.0,86,1.0,5.0,3.0,8.0,63.0,81.0,76.0,72.0,80.0,76.0,72.0,38.0,54.0,77.0,75.0,77.0,74.0,78.0,65.0,79.0,66.0,69.0,76.0,72.0,57.0,23.0,78.0,65.0,60.0,73.0,19.0,26.0,16.0,8.0,7.0,12.0,9.0,13.0
733,232244,21,78.0,84,1.0,3.0,3.0,15.0,51.0,39.0,55.0,80.0,47.0,64.0,47.0,41.0,71.0,65.0,75.0,65.0,78.0,74.0,87.0,53.0,82.0,92.0,61.0,67.0,90.0,85.0,31.0,60.0,48.0,67.0,81.0,80.0,77.0,6.0,10.0,5.0,14.0,9.0
734,231691,19,78.0,90,2.0,3.0,1.0,1.0,13.0,6.0,13.0,54.0,9.0,14.0,13.0,12.0,38.0,10.0,48.0,45.0,55.0,69.0,53.0,23.0,73.0,40.0,70.0,9.0,20.0,17.0,4.0,47.0,16.0,59.0,20.0,14.0,12.0,79.0,77.0,71.0,76.0,80.0
735,231281,19,78.0,88,1.0,3.0,3.0,14.0,83.0,56.0,59.0,76.0,41.0,72.0,74.0,74.0,75.0,72.0,82.0,79.0,74.0,75.0,74.0,70.0,66.0,79.0,62.0,63.0,73.0,76.0,62.0,72.0,55.0,74.0,75.0,76.0,74.0,14.0,15.0,14.0,6.0,7.0
736,230988,22,78.0,84,1.0,4.0,4.0,20.0,65.0,64.0,54.0,80.0,64.0,79.0,76.0,55.0,78.0,81.0,68.0,69.0,76.0,74.0,75.0,78.0,54.0,71.0,60.0,72.0,68.0,70.0,74.0,80.0,62.0,82.0,61.0,57.0,50.0,13.0,7.0,11.0,5.0,11.0
737,230431,26,78.0,78,1.0,3.0,2.0,17.0,71.0,56.0,62.0,75.0,45.0,72.0,81.0,77.0,77.0,71.0,72.0,72.0,51.0,81.0,55.0,73.0,61.0,76.0,88.0,72.0,77.0,76.0,52.0,72.0,67.0,67.0,80.0,76.0,76.0,11.0,15.0,8.0,7.0,7.0
738,230360,30,78.0,78,1.0,3.0,4.0,16.0,76.0,69.0,60.0,76.0,71.0,76.0,76.0,68.0,59.0,75.0,84.0,76.0,79.0,80.0,70.0,72.0,61.0,88.0,68.0,74.0,73.0,72.0,76.0,64.0,64.0,80.0,78.0,75.0,77.0,7.0,8.0,8.0,8.0,7.0
739,230269,34,78.0,78,1.0,5.0,4.0,18.0,74.0,73.0,45.0,75.0,77.0,75.0,86.0,74.0,75.0,76.0,87.0,74.0,86.0,82.0,83.0,74.0,58.0,75.0,57.0,68.0,42.0,32.0,78.0,79.0,73.0,84.0,17.0,28.0,21.0,8.0,15.0,15.0,13.0,8.0
740,230184,30,78.0,78,1.0,3.0,4.0,5.0,78.0,45.0,60.0,76.0,55.0,76.0,54.0,49.0,59.0,74.0,88.0,86.0,86.0,80.0,90.0,78.0,59.0,76.0,33.0,68.0,73.0,75.0,69.0,68.0,49.0,76.0,75.0,77.0,76.0,13.0,13.0,16.0,8.0,9.0
741,230020,25,78.0,80,1.0,3.0,4.0,8.0,78.0,70.0,59.0,79.0,53.0,79.0,74.0,69.0,79.0,79.0,74.0,74.0,75.0,75.0,59.0,70.0,61.0,86.0,71.0,70.0,71.0,66.0,77.0,78.0,53.0,76.0,70.0,68.0,63.0,14.0,6.0,12.0,9.0,10.0
742,229984,21,78.0,85,1.0,3.0,3.0,19.0,76.0,43.0,64.0,73.0,42.0,76.0,67.0,64.0,68.0,77.0,81.0,82.0,70.0,75.0,71.0,69.0,77.0,84.0,68.0,38.0,68.0,74.0,74.0,66.0,52.0,68.0,74.0,76.0,79.0,10.0,7.0,14.0,7.0,10.0
743,229406,24,78.0,81,1.0,3.0,4.0,17.0,78.0,72.0,45.0,78.0,67.0,78.0,78.0,83.0,76.0,77.0,79.0,70.0,75.0,77.0,76.0,84.0,65.0,88.0,68.0,81.0,49.0,50.0,76.0,78.0,75.0,76.0,43.0,57.0,48.0,5.0,12.0,8.0,11.0,10.0
744,228881,21,78.0,88,1.0,3.0,3.0,2.0,79.0,30.0,64.0,75.0,58.0,73.0,76.0,48.0,68.0,74.0,81.0,77.0,83.0,74.0,78.0,62.0,69.0,81.0,64.0,48.0,78.0,77.0,42.0,50.0,48.0,74.0,78.0,78.0,77.0,8.0,14.0,15.0,12.0,7.0
745,228618,23,78.0,86,1.0,5.0,4.0,22.0,74.0,62.0,69.0,76.0,43.0,81.0,71.0,35.0,75.0,78.0,88.0,86.0,78.0,78.0,78.0,69.0,78.0,82.0,76.0,64.0,77.0,75.0,75.0,73.0,49.0,78.0,69.0,75.0,76.0,7.0,16.0,9.0,10.0,9.0
746,228251,22,78.0,84,2.0,3.0,3.0,7.0,72.0,60.0,71.0,82.0,69.0,76.0,69.0,40.0,79.0,79.0,77.0,74.0,68.0,73.0,69.0,76.0,67.0,76.0,69.0,72.0,71.0,70.0,74.0,76.0,49.0,79.0,70.0,74.0,72.0,12.0,7.0,10.0,13.0,11.0
747,227476,27,78.0,79,1.0,3.0,3.0,29.0,52.0,76.0,77.0,68.0,73.0,75.0,69.0,40.0,54.0,77.0,79.0,86.0,71.0,78.0,65.0,77.0,78.0,76.0,78.0,68.0,90.0,40.0,84.0,58.0,68.0,79.0,50.0,45.0,35.0,8.0,9.0,7.0,7.0,7.0
748,226766,22,78.0,84,1.0,4.0,4.0,56.0,63.0,64.0,42.0,74.0,57.0,84.0,75.0,42.0,66.0,81.0,94.0,92.0,92.0,77.0,94.0,65.0,66.0,72.0,30.0,55.0,67.0,21.0,76.0,77.0,63.0,78.0,42.0,30.0,29.0,14.0,14.0,8.0,7.0,15.0
749,226379,32,78.0,78,1.0,2.0,1.0,1.0,17.0,11.0,15.0,24.0,11.0,13.0,13.0,15.0,21.0,16.0,39.0,39.0,30.0,75.0,35.0,25.0,53.0,35.0,74.0,13.0,43.0,18.0,14.0,38.0,23.0,33.0,17.0,21.0,22.0,76.0,73.0,62.0,82.0,80.0
750,226377,25,78.0,82,1.0,2.0,4.0,10.0,74.0,70.0,32.0,70.0,72.0,86.0,76.0,73.0,68.0,81.0,90.0,88.0,92.0,79.0,88.0,80.0,53.0,72.0,61.0,82.0,42.0,23.0,71.0,72.0,77.0,77.0,41.0,28.0,30.0,6.0,9.0,13.0,12.0,15.0
751,226168,21,78.0,84,1.0,4.0,3.0,35.0,65.0,61.0,65.0,79.0,46.0,77.0,58.0,48.0,77.0,79.0,66.0,69.0,74.0,76.0,67.0,77.0,53.0,96.0,74.0,80.0,68.0,68.0,69.0,74.0,45.0,75.0,72.0,75.0,63.0,15.0,10.0,13.0,15.0,8.0
752,226078,23,78.0,80,3.0,5.0,4.0,21.0,78.0,75.0,42.0,76.0,63.0,83.0,63.0,63.0,72.0,78.0,82.0,85.0,78.0,69.0,70.0,76.0,65.0,78.0,67.0,76.0,45.0,22.0,69.0,69.0,66.0,74.0,39.0,39.0,27.0,8.0,10.0,15.0,10.0,7.0
753,225309,21,78.0,85,1.0,3.0,4.0,18.0,73.0,65.0,43.0,79.0,65.0,85.0,76.0,71.0,73.0,81.0,77.0,68.0,79.0,75.0,76.0,70.0,66.0,77.0,66.0,70.0,48.0,62.0,69.0,78.0,65.0,69.0,53.0,57.0,46.0,12.0,12.0,14.0,12.0,10.0
754,225161,21,78.0,86,1.0,3.0,2.0,3.0,41.0,44.0,74.0,76.0,36.0,56.0,29.0,31.0,75.0,67.0,67.0,74.0,69.0,77.0,69.0,49.0,77.0,66.0,69.0,31.0,74.0,82.0,32.0,33.0,45.0,76.0,79.0,78.0,81.0,10.0,13.0,15.0,13.0,6.0
755,225100,21,78.0,88,1.0,3.0,3.0,16.0,69.0,26.0,68.0,72.0,24.0,67.0,41.0,29.0,57.0,68.0,80.0,83.0,64.0,77.0,66.0,41.0,66.0,74.0,80.0,26.0,70.0,81.0,51.0,52.0,26.0,69.0,78.0,80.0,77.0,8.0,13.0,14.0,7.0,7.0
756,224458,21,78.0,86,2.0,4.0,4.0,18.0,65.0,74.0,56.0,72.0,71.0,81.0,76.0,58.0,65.0,83.0,87.0,76.0,87.0,80.0,87.0,78.0,66.0,82.0,72.0,71.0,80.0,54.0,81.0,72.0,61.0,83.0,49.0,54.0,39.0,7.0,12.0,15.0,9.0,11.0
757,224309,23,78.0,83,1.0,4.0,3.0,24.0,65.0,75.0,47.0,79.0,59.0,78.0,71.0,67.0,78.0,79.0,65.0,68.0,65.0,72.0,65.0,74.0,50.0,75.0,66.0,76.0,61.0,69.0,71.0,78.0,69.0,62.0,67.0,76.0,54.0,13.0,12.0,13.0,12.0,9.0
758,224116,28,78.0,78,1.0,3.0,3.0,99.0,48.0,81.0,83.0,64.0,75.0,74.0,46.0,34.0,45.0,76.0,58.0,54.0,53.0,75.0,39.0,84.0,74.0,82.0,83.0,75.0,80.0,25.0,80.0,53.0,75.0,68.0,23.0,22.0,27.0,15.0,7.0,12.0,7.0,9.0
759,224031,25,78.0,79,1.0,4.0,4.0,77.0,78.0,66.0,72.0,75.0,68.0,78.0,72.0,48.0,68.0,77.0,86.0,89.0,66.0,76.0,67.0,81.0,80.0,79.0,79.0,77.0,71.0,73.0,73.0,72.0,58.0,72.0,72.0,71.0,72.0,8.0,9.0,7.0,10.0,10.0
760,223952,25,78.0,80,1.0,3.0,1.0,13.0,15.0,19.0,24.0,24.0,19.0,16.0,23.0,11.0,33.0,19.0,49.0,34.0,45.0,75.0,42.0,54.0,60.0,43.0,76.0,18.0,24.0,18.0,12.0,45.0,23.0,58.0,22.0,13.0,13.0,81.0,73.0,66.0,81.0,75.0
761,223874,23,78.0,83,2.0,3.0,3.0,28.0,62.0,70.0,41.0,81.0,75.0,78.0,76.0,64.0,79.0,80.0,69.0,55.0,79.0,75.0,90.0,74.0,73.0,71.0,55.0,79.0,51.0,72.0,74.0,77.0,65.0,77.0,75.0,84.0,70.0,11.0,8.0,12.0,7.0,11.0
762,223689,25,78.0,80,1.0,3.0,3.0,9.0,42.0,81.0,84.0,70.0,67.0,64.0,40.0,37.0,48.0,76.0,53.0,69.0,64.0,79.0,44.0,80.0,79.0,84.0,86.0,62.0,73.0,34.0,82.0,62.0,73.0,78.0,37.0,23.0,26.0,11.0,9.0,14.0,16.0,12.0
763,223627,29,78.0,78,2.0,4.0,3.0,9.0,66.0,80.0,77.0,69.0,67.0,71.0,69.0,74.0,64.0,76.0,73.0,71.0,69.0,77.0,67.0,84.0,63.0,82.0,89.0,76.0,67.0,43.0,77.0,70.0,74.0,71.0,31.0,33.0,34.0,9.0,7.0,15.0,12.0,13.0
764,222994,24,78.0,83,1.0,2.0,3.0,18.0,46.0,36.0,55.0,73.0,41.0,71.0,45.0,37.0,73.0,73.0,78.0,75.0,78.0,76.0,78.0,80.0,78.0,90.0,80.0,54.0,86.0,78.0,55.0,68.0,38.0,71.0,80.0,80.0,78.0,9.0,15.0,10.0,15.0,8.0
765,222709,29,78.0,78,1.0,3.0,4.0,6.0,60.0,61.0,57.0,80.0,46.0,76.0,55.0,46.0,78.0,79.0,72.0,73.0,70.0,78.0,70.0,80.0,61.0,88.0,71.0,65.0,83.0,82.0,66.0,74.0,58.0,77.0,41.0,83.0,79.0,16.0,13.0,9.0,10.0,14.0
766,221342,20,78.0,86,1.0,3.0,3.0,7.0,79.0,53.0,68.0,78.0,21.0,80.0,71.0,34.0,63.0,81.0,87.0,86.0,82.0,64.0,84.0,57.0,61.0,74.0,65.0,52.0,65.0,69.0,67.0,64.0,37.0,62.0,76.0,81.0,80.0,10.0,7.0,14.0,12.0,15.0
767,220523,23,78.0,85,1.0,2.0,2.0,13.0,43.0,51.0,86.0,73.0,41.0,60.0,38.0,30.0,52.0,53.0,45.0,62.0,53.0,72.0,34.0,70.0,70.0,79.0,87.0,50.0,80.0,73.0,48.0,54.0,53.0,80.0,79.0,79.0,75.0,10.0,8.0,12.0,9.0,12.0
768,220407,29,78.0,80,1.0,2.0,1.0,12.0,12.0,10.0,12.0,48.0,11.0,19.0,15.0,13.0,45.0,33.0,49.0,44.0,44.0,73.0,60.0,22.0,73.0,40.0,60.0,17.0,26.0,25.0,10.0,54.0,20.0,59.0,19.0,15.0,14.0,75.0,80.0,81.0,76.0,80.0
769,219693,25,78.0,80,2.0,4.0,2.0,3.0,35.0,26.0,75.0,71.0,34.0,64.0,47.0,71.0,59.0,69.0,70.0,68.0,64.0,74.0,57.0,73.0,80.0,64.0,84.0,57.0,82.0,75.0,52.0,51.0,41.0,72.0,78.0,79.0,73.0,7.0,10.0,14.0,7.0,11.0
770,217940,26,78.0,79,1.0,4.0,2.0,2.0,60.0,29.0,77.0,72.0,22.0,44.0,51.0,48.0,54.0,68.0,76.0,75.0,76.0,79.0,72.0,67.0,79.0,77.0,70.0,27.0,81.0,80.0,49.0,39.0,41.0,64.0,72.0,80.0,81.0,7.0,15.0,7.0,10.0,10.0
771,216816,22,78.0,85,2.0,3.0,3.0,19.0,40.0,80.0,80.0,68.0,72.0,76.0,69.0,60.0,55.0,76.0,79.0,78.0,76.0,76.0,74.0,79.0,84.0,74.0,72.0,66.0,70.0,24.0,80.0,60.0,71.0,76.0,51.0,29.0,26.0,12.0,15.0,9.0,14.0,11.0
772,216700,25,78.0,79,1.0,3.0,4.0,8.0,72.0,73.0,67.0,76.0,66.0,86.0,82.0,76.0,68.0,79.0,80.0,82.0,87.0,73.0,75.0,76.0,67.0,81.0,70.0,74.0,73.0,31.0,71.0,76.0,54.0,73.0,68.0,37.0,32.0,9.0,9.0,16.0,12.0,11.0
773,216655,26,78.0,79,2.0,3.0,2.0,15.0,36.0,30.0,74.0,70.0,31.0,55.0,35.0,28.0,65.0,62.0,73.0,77.0,62.0,72.0,76.0,49.0,71.0,65.0,82.0,41.0,75.0,79.0,31.0,28.0,50.0,67.0,80.0,80.0,77.0,13.0,8.0,11.0,12.0,12.0
774,216435,23,78.0,84,1.0,4.0,4.0,14.0,63.0,59.0,41.0,84.0,43.0,77.0,68.0,55.0,76.0,82.0,70.0,63.0,78.0,74.0,84.0,62.0,82.0,86.0,52.0,65.0,57.0,72.0,65.0,76.0,56.0,74.0,65.0,74.0,65.0,10.0,7.0,16.0,13.0,14.0
775,216393,21,78.0,87,2.0,5.0,4.0,17.0,76.0,73.0,57.0,78.0,78.0,76.0,84.0,74.0,78.0,81.0,52.0,53.0,67.0,75.0,76.0,88.0,65.0,73.0,69.0,86.0,70.0,71.0,74.0,81.0,76.0,81.0,66.0,72.0,69.0,6.0,8.0,10.0,14.0,12.0
776,216373,30,78.0,78,1.0,4.0,3.0,87.0,79.0,34.0,68.0,75.0,40.0,77.0,68.0,34.0,61.0,76.0,77.0,75.0,77.0,77.0,74.0,71.0,72.0,86.0,64.0,65.0,74.0,74.0,69.0,52.0,41.0,73.0,76.0,76.0,77.0,13.0,7.0,15.0,7.0,14.0
777,216266,22,78.0,83,2.0,3.0,3.0,2.0,74.0,42.0,74.0,73.0,36.0,68.0,52.0,34.0,63.0,70.0,74.0,79.0,66.0,74.0,73.0,60.0,77.0,77.0,76.0,41.0,80.0,75.0,60.0,58.0,46.0,73.0,77.0,81.0,86.0,9.0,15.0,11.0,6.0,10.0
778,216189,26,78.0,81,1.0,4.0,3.0,21.0,77.0,56.0,61.0,71.0,52.0,74.0,55.0,58.0,56.0,76.0,82.0,86.0,75.0,73.0,86.0,81.0,77.0,92.0,80.0,62.0,86.0,71.0,76.0,72.0,54.0,69.0,68.0,75.0,82.0,12.0,13.0,6.0,12.0,11.0
779,216065,26,78.0,81,2.0,2.0,1.0,57.0,13.0,18.0,18.0,32.0,12.0,19.0,14.0,21.0,19.0,22.0,48.0,38.0,55.0,74.0,58.0,19.0,68.0,37.0,66.0,17.0,23.0,29.0,18.0,44.0,21.0,59.0,26.0,17.0,13.0,80.0,76.0,68.0,77.0,81.0
780,215792,25,78.0,81,2.0,2.0,2.0,5.0,30.0,28.0,78.0,68.0,46.0,54.0,26.0,26.0,60.0,63.0,70.0,65.0,64.0,81.0,58.0,45.0,83.0,67.0,78.0,35.0,75.0,79.0,26.0,46.0,54.0,75.0,80.0,80.0,77.0,7.0,15.0,9.0,13.0,10.0
781,215466,26,78.0,81,2.0,3.0,2.0,19.0,45.0,22.0,79.0,59.0,28.0,49.0,29.0,23.0,59.0,61.0,62.0,68.0,49.0,71.0,58.0,39.0,67.0,67.0,86.0,29.0,78.0,80.0,29.0,31.0,26.0,70.0,79.0,80.0,79.0,12.0,9.0,5.0,11.0,15.0
782,215333,27,78.0,79,2.0,4.0,3.0,91.0,44.0,81.0,78.0,64.0,76.0,72.0,48.0,62.0,38.0,76.0,68.0,75.0,64.0,74.0,58.0,86.0,79.0,66.0,91.0,64.0,60.0,20.0,78.0,46.0,68.0,76.0,52.0,24.0,22.0,9.0,9.0,8.0,6.0,8.0
783,215330,23,78.0,83,1.0,4.0,4.0,11.0,74.0,74.0,43.0,78.0,75.0,85.0,79.0,63.0,69.0,83.0,76.0,79.0,82.0,70.0,61.0,76.0,32.0,75.0,74.0,71.0,48.0,36.0,74.0,75.0,57.0,73.0,39.0,37.0,26.0,11.0,10.0,7.0,8.0,8.0
784,215259,25,78.0,81,1.0,5.0,4.0,24.0,75.0,73.0,65.0,73.0,71.0,82.0,81.0,78.0,71.0,77.0,90.0,90.0,83.0,69.0,68.0,71.0,57.0,80.0,58.0,76.0,44.0,33.0,75.0,74.0,60.0,71.0,51.0,41.0,55.0,16.0,6.0,10.0,8.0,16.0
785,214766,29,78.0,78,1.0,2.0,2.0,24.0,44.0,45.0,82.0,66.0,50.0,36.0,32.0,26.0,57.0,62.0,52.0,50.0,36.0,76.0,52.0,55.0,85.0,84.0,80.0,54.0,74.0,80.0,35.0,33.0,51.0,58.0,78.0,79.0,78.0,8.0,11.0,7.0,8.0,8.0
786,214394,24,78.0,85,1.0,3.0,3.0,16.0,59.0,30.0,59.0,78.0,22.0,66.0,31.0,31.0,65.0,69.0,76.0,71.0,75.0,77.0,73.0,53.0,78.0,93.0,77.0,39.0,84.0,80.0,60.0,65.0,32.0,76.0,85.0,81.0,73.0,13.0,14.0,13.0,15.0,16.0
787,214026,25,78.0,81,1.0,2.0,3.0,3.0,79.0,62.0,55.0,78.0,43.0,78.0,74.0,68.0,70.0,79.0,89.0,90.0,74.0,70.0,61.0,80.0,73.0,70.0,70.0,61.0,75.0,72.0,69.0,65.0,67.0,69.0,67.0,78.0,79.0,13.0,8.0,14.0,9.0,15.0
788,213732,24,78.0,82,1.0,4.0,1.0,57.0,16.0,14.0,17.0,33.0,15.0,19.0,14.0,15.0,35.0,25.0,33.0,48.0,35.0,65.0,50.0,25.0,70.0,24.0,65.0,19.0,21.0,25.0,15.0,58.0,19.0,58.0,15.0,18.0,18.0,79.0,81.0,78.0,77.0,75.0
789,213655,22,78.0,84,1.0,3.0,4.0,17.0,67.0,64.0,42.0,81.0,48.0,84.0,50.0,40.0,63.0,84.0,80.0,77.0,76.0,75.0,75.0,67.0,47.0,74.0,70.0,54.0,46.0,24.0,75.0,80.0,59.0,72.0,30.0,26.0,23.0,14.0,7.0,12.0,14.0,11.0
790,213400,25,78.0,80,2.0,3.0,4.0,17.0,78.0,60.0,43.0,78.0,49.0,77.0,61.0,60.0,74.0,78.0,86.0,90.0,85.0,72.0,77.0,74.0,65.0,93.0,60.0,66.0,72.0,64.0,68.0,68.0,49.0,76.0,64.0,64.0,68.0,10.0,12.0,10.0,9.0,8.0
791,213296,23,78.0,83,2.0,2.0,4.0,10.0,65.0,62.0,51.0,80.0,67.0,82.0,69.0,62.0,76.0,81.0,66.0,64.0,75.0,76.0,71.0,83.0,53.0,75.0,72.0,79.0,74.0,77.0,68.0,80.0,81.0,79.0,65.0,71.0,60.0,9.0,10.0,16.0,9.0,15.0
792,212977,23,78.0,84,1.0,3.0,2.0,5.0,54.0,50.0,83.0,76.0,48.0,65.0,43.0,35.0,67.0,70.0,74.0,79.0,63.0,73.0,62.0,63.0,64.0,70.0,79.0,55.0,74.0,79.0,52.0,71.0,39.0,69.0,78.0,79.0,76.0,7.0,15.0,10.0,15.0,13.0
793,212811,24,78.0,83,2.0,3.0,3.0,18.0,72.0,55.0,68.0,82.0,68.0,81.0,72.0,68.0,77.0,82.0,76.0,77.0,71.0,73.0,74.0,83.0,46.0,75.0,73.0,78.0,70.0,72.0,68.0,74.0,68.0,70.0,70.0,73.0,66.0,12.0,9.0,15.0,8.0,16.0
794,212501,23,78.0,84,2.0,4.0,2.0,20.0,75.0,66.0,78.0,78.0,71.0,68.0,72.0,71.0,78.0,73.0,61.0,68.0,57.0,73.0,53.0,86.0,66.0,89.0,87.0,76.0,73.0,78.0,71.0,76.0,44.0,74.0,76.0,78.0,76.0,14.0,8.0,14.0,14.0,6.0
795,212213,25,78.0,80,1.0,3.0,4.0,47.0,82.0,65.0,56.0,78.0,59.0,79.0,79.0,51.0,67.0,80.0,75.0,74.0,82.0,76.0,83.0,63.0,73.0,87.0,59.0,64.0,68.0,69.0,75.0,75.0,78.0,82.0,66.0,76.0,75.0,9.0,16.0,6.0,8.0,14.0
796,212196,23,78.0,84,1.0,4.0,4.0,23.0,78.0,76.0,51.0,70.0,65.0,86.0,74.0,75.0,65.0,80.0,81.0,81.0,82.0,73.0,84.0,82.0,82.0,80.0,64.0,72.0,52.0,51.0,73.0,75.0,66.0,74.0,35.0,55.0,48.0,12.0,6.0,12.0,11.0,11.0
797,212187,24,78.0,81,1.0,3.0,3.0,31.0,91.0,40.0,59.0,77.0,43.0,73.0,80.0,74.0,72.0,78.0,78.0,85.0,77.0,79.0,74.0,75.0,66.0,85.0,66.0,46.0,72.0,69.0,62.0,70.0,41.0,71.0,69.0,74.0,75.0,15.0,12.0,11.0,8.0,11.0
798,212153,24,78.0,82,2.0,2.0,3.0,5.0,64.0,54.0,73.0,78.0,68.0,75.0,68.0,38.0,75.0,77.0,68.0,68.0,64.0,72.0,62.0,76.0,64.0,85.0,71.0,73.0,74.0,80.0,68.0,73.0,40.0,74.0,77.0,78.0,76.0,12.0,6.0,8.0,7.0,9.0
799,211706,25,78.0,83,1.0,3.0,3.0,8.0,60.0,65.0,58.0,82.0,43.0,75.0,52.0,62.0,80.0,79.0,68.0,67.0,71.0,75.0,70.0,62.0,66.0,81.0,68.0,64.0,75.0,77.0,64.0,74.0,45.0,69.0,60.0,77.0,76.0,11.0,11.0,9.0,8.0,12.0
800,210935,23,78.0,83,2.0,3.0,4.0,11.0,74.0,74.0,62.0,75.0,78.0,80.0,70.0,73.0,75.0,85.0,79.0,79.0,87.0,73.0,73.0,83.0,66.0,70.0,65.0,79.0,85.0,26.0,77.0,71.0,74.0,74.0,45.0,30.0,30.0,5.0,6.0,5.0,5.0,6.0
801,210665,26,78.0,79,2.0,3.0,3.0,23.0,79.0,57.0,78.0,76.0,55.0,69.0,77.0,74.0,62.0,74.0,66.0,69.0,65.0,76.0,59.0,79.0,83.0,79.0,78.0,67.0,73.0,74.0,61.0,54.0,67.0,70.0,80.0,79.0,74.0,9.0,15.0,14.0,10.0,16.0
802,210513,25,78.0,80,2.0,2.0,4.0,8.0,75.0,66.0,42.0,78.0,65.0,83.0,80.0,77.0,77.0,83.0,73.0,71.0,90.0,72.0,91.0,83.0,55.0,44.0,38.0,73.0,43.0,35.0,63.0,85.0,71.0,75.0,52.0,30.0,22.0,14.0,16.0,10.0,7.0,12.0
